	C21D01093	D21D01026T	D21D01032T	D21D01039T	D21D01059T	D21D01061T	D21D01081	D21D01082	D21D01087T	D21D01090	D21D01094T	D21D01102T	E21D01053T	M21D01116	N19D01411	N21D01072	N21D01084	N21D01085	N21D01113	O21D01018T	P21D01091M	P21D01092M	P21D01098	P21D01099	P21D01104	T21D01047	U21D01089	U21D01103	X21D01017	X21D01086	X21D01095
RAD51C_E4_STA101786	2933.0	3708.0	7012.0	6614.0	5244.0	3109.0	5093.0	4395.0	10598.0	1014.0	8222.0	3167.0	7307.0	7677.0	3788.0	610.0	4266.0	2508.0	3832.0	1336.0	4826.0	1559.0	4670.0	8118.0	5918.0	944.0	3239.0	2683.0	4027.0	68193.0	5910.0
RAD51C_E4_STA101063	1777.0	2246.0	4623.0	3985.0	3125.0	1890.0	3457.0	2962.0	7272.0	1039.0	5812.0	1980.0	4550.0	5244.0	2191.0	462.0	2600.0	1651.0	2569.0	755.0	3235.0	1042.0	2961.0	4873.0	4220.0	830.0	2156.0	1745.0	2432.0	43159.0	4268.0
RAD51C_E5_STA101064	847.0	1233.0	1825.0	2024.0	1803.0	946.0	1514.0	1547.0	4098.0	388.0	2903.0	1070.0	2519.0	2638.0	1107.0	318.0	1654.0	962.0	1633.0	578.0	1551.0	624.0	1768.0	2157.0	1995.0	486.0	1135.0	661.0	1558.0	23131.0	2316.0
RAD51C_E5_STA101065	2164.0	2940.0	5075.0	4242.0	4288.0	1870.0	3612.0	2798.0	8110.0	1091.0	6795.0	2050.0	5725.0	5659.0	2783.0	298.0	3206.0	2093.0	3254.0	1091.0	3328.0	1368.0	3826.0	6717.0	4262.0	681.0	2312.0	1775.0	3008.0	50228.0	4787.0
RAD51C_E5_STA101066	2675.0	3388.0	6494.0	6387.0	4872.0	2049.0	4719.0	4182.0	9934.0	1394.0	8265.0	2390.0	7296.0	7143.0	2868.0	736.0	3916.0	2662.0	3671.0	1112.0	4094.0	1399.0	4428.0	7626.0	6111.0	865.0	2746.0	2322.0	3539.0	57846.0	5737.0
RAD51C_E6_STA101787	790.0	747.0	1844.0	1889.0	1370.0	362.0	1861.0	860.0	3866.0	348.0	3162.0	758.0	2629.0	2482.0	992.0	107.0	968.0	909.0	1270.0	476.0	1306.0	468.0	1334.0	1927.0	1798.0	266.0	839.0	818.0	1174.0	19375.0	1494.0
RAD51C_E7_STA101068	3761.0	4532.0	8291.0	8113.0	5841.0	2806.0	5644.0	5106.0	11510.0	1488.0	10257.0	3077.0	9269.0	8915.0	3360.0	710.0	5040.0	2988.0	3967.0	1397.0	5386.0	1860.0	6546.0	9860.0	7311.0	1082.0	3789.0	3012.0	4586.0	71523.0	7038.0
RAD51C_E8_STA101069	478.0	1150.0	1488.0	1851.0	1586.0	894.0	1133.0	1039.0	2159.0	411.0	1426.0	764.0	2056.0	1892.0	572.0	156.0	968.0	727.0	977.0	276.0	1365.0	322.0	999.0	2090.0	1305.0	222.0	572.0	534.0	1032.0	18780.0	959.0
RAD51C_E9_STA101070	942.0	1371.0	2615.0	2486.0	2169.0	974.0	1776.0	1572.0	3756.0	530.0	2212.0	976.0	3179.0	3035.0	1244.0	296.0	1355.0	1410.0	1968.0	634.0	1600.0	615.0	1442.0	2763.0	1882.0	466.0	1211.0	1124.0	1685.0	31074.0	1712.0
RAD51C_E9_STA101071	802.0	1479.0	2559.0	2300.0	2697.0	1068.0	2535.0	1486.0	4120.0	416.0	2736.0	1325.0	2532.0	3186.0	1560.0	318.0	1568.0	1362.0	1880.0	720.0	1558.0	548.0	1422.0	3037.0	2053.0	590.0	1072.0	868.0	1654.0	27076.0	1833.0
SMAD4_E9_STA100078	4164.0	4242.0	4773.0	10623.0	8680.0	2902.0	6610.0	5909.0	14104.0	1966.0	10712.0	3189.0	11027.0	13890.0	5037.0	1016.0	7380.0	4780.0	4349.0	1834.0	7386.0	2861.0	7217.0	12564.0	9854.0	1593.0	5863.0	3633.0	4051.0	39860.0	14807.0
SMAD4_E9_STA100079	2703.0	2772.0	3449.0	7125.0	5988.0	2490.0	4224.0	4278.0	10846.0	1531.0	7133.0	3631.0	8086.0	9751.0	3482.0	715.0	4900.0	3180.0	4148.0	1625.0	4912.0	1700.0	5035.0	8187.0	6231.0	1099.0	3727.0	2703.0	2781.0	27498.0	10086.0
SMAD4_E9_STA100080	1072.0	1486.0	1434.0	3617.0	2512.0	1109.0	1508.0	1749.0	6225.0	965.0	3979.0	1561.0	4430.0	4651.0	1771.0	342.0	2072.0	1552.0	2310.0	728.0	2639.0	836.0	2716.0	4278.0	3204.0	512.0	2108.0	1360.0	1722.0	14500.0	5698.0
SMAD4_E10_STA101629	679.0	1076.0	1746.0	2922.0	2083.0	908.0	1242.0	1270.0	3721.0	308.0	1866.0	1121.0	2774.0	2510.0	1133.0	136.0	1346.0	1066.0	1584.0	498.0	2047.0	540.0	1548.0	3301.0	1436.0	282.0	1046.0	914.0	1200.0	11777.0	2346.0
SMAD4_E10_STA100082	1826.0	1905.0	3493.0	6595.0	4123.0	1841.0	3386.0	3330.0	10022.0	1252.0	6723.0	2964.0	6928.0	6941.0	3252.0	435.0	3453.0	2384.0	4777.0	915.0	4625.0	1295.0	4508.0	6188.0	5477.0	1155.0	2378.0	2091.0	2369.0	19995.0	8604.0
SMAD4_E10_STA100083	404.0	510.0	1066.0	1544.0	1413.0	465.0	856.0	827.0	2061.0	414.0	1316.0	621.0	1928.0	1595.0	828.0	121.0	886.0	642.0	1103.0	280.0	1499.0	290.0	1073.0	1978.0	1212.0	186.0	567.0	440.0	670.0	6920.0	1565.0
SMAD4_E11_STA100084	1335.0	1104.0	1907.0	4160.0	2014.0	648.0	2050.0	2031.0	6301.0	642.0	3869.0	969.0	4264.0	3814.0	1804.0	312.0	2108.0	1552.0	2090.0	635.0	2440.0	718.0	2656.0	3357.0	3258.0	514.0	2079.0	1218.0	1553.0	12778.0	5195.0
SMAD4_E11_STA100085	1114.0	1348.0	2716.0	3860.0	3268.0	835.0	1846.0	1911.0	5433.0	937.0	3720.0	1640.0	4767.0	4236.0	1975.0	324.0	2471.0	1486.0	2183.0	736.0	2936.0	946.0	2336.0	4544.0	2652.0	400.0	1790.0	1513.0	1653.0	17013.0	4110.0
SMAD4_E11_STA100086	406.0	316.0	744.0	1151.0	914.0	240.0	604.0	548.0	1811.0	286.0	1326.0	408.0	1528.0	1480.0	700.0	82.0	691.0	432.0	780.0	226.0	927.0	366.0	873.0	1820.0	1031.0	132.0	637.0	464.0	649.0	5132.0	1596.0
SMAD4_E12_STA100087	548.0	398.0	1207.0	1618.0	1142.0	301.0	803.0	639.0	2583.0	296.0	1814.0	382.0	1450.0	1404.0	724.0	108.0	816.0	462.0	822.0	192.0	1176.0	312.0	1200.0	1920.0	1092.0	138.0	812.0	390.0	726.0	5705.0	2066.0
SMAD4_E12_STA100088	2142.0	2033.0	4246.0	7383.0	4881.0	1547.0	2967.0	3045.0	9922.0	1568.0	6094.0	2188.0	7590.0	6234.0	3265.0	510.0	3443.0	2333.0	4805.0	912.0	5010.0	1581.0	4861.0	7990.0	5189.0	514.0	2770.0	1904.0	2820.0	25961.0	7420.0
SMAD4_E12_STA100089	10208.0	6705.0	12147.0	19517.0	13938.0	4061.0	11124.0	11255.0	38356.0	6335.0	31037.0	10103.0	21398.0	31760.0	13599.0	988.0	11019.0	7096.0	18594.0	3873.0	19654.0	7076.0	22764.0	36459.0	26442.0	2399.0	12984.0	8957.0	9364.0	86908.0	45508.0
STK11_E1_STA101072	2110.0	2134.0	1930.0	2861.0	3733.0	322.0	3008.0	1982.0	8854.0	744.0	5587.0	1000.0	4310.0	6523.0	2788.0	222.0	1511.0	2447.0	1425.0	880.0	3007.0	1075.0	1628.0	2621.0	4164.0	618.0	2732.0	1462.0	2918.0	20423.0	5244.0
STK11_E1_STA101073	2697.0	4591.0	4643.0	6613.0	9762.0	806.0	4807.0	3764.0	14587.0	1714.0	8276.0	1860.0	8823.0	10902.0	5800.0	588.0	3348.0	5787.0	2610.0	1344.0	5858.0	2315.0	2577.0	5086.0	6056.0	810.0	4450.0	2401.0	6686.0	45666.0	8036.0
STK11_E1_STA101074	2592.0	2989.0	3550.0	5211.0	5236.0	476.0	4596.0	3198.0	11946.0	1189.0	7180.0	1375.0	5634.0	9024.0	4550.0	350.0	2392.0	3702.0	2040.0	1172.0	4327.0	1746.0	2129.0	3521.0	5569.0	873.0	3762.0	2152.0	4366.0	32220.0	7024.0
STK11_E1_STA101075	3033.0	3196.0	4361.0	5747.0	5932.0	528.0	5128.0	3819.0	16015.0	1397.0	9872.0	1626.0	8077.0	10057.0	5097.0	319.0	2573.0	4100.0	2733.0	1566.0	4906.0	2127.0	2562.0	4045.0	6941.0	895.0	4165.0	3051.0	5263.0	39091.0	8976.0
STK11_E2_STA101076	1134.0	1552.0	2148.0	2451.0	3440.0	420.0	2681.0	1824.0	6785.0	718.0	2948.0	952.0	4132.0	5950.0	2453.0	228.0	1588.0	2491.0	1727.0	930.0	2319.0	845.0	1069.0	1659.0	3443.0	472.0	1547.0	1412.0	2616.0	20342.0	3470.0
STK11_E3_STA101077	1494.0	1447.0	1922.0	2211.0	3106.0	164.0	2675.0	1732.0	8337.0	549.0	4448.0	681.0	3411.0	5600.0	2734.0	148.0	1184.0	1944.0	1215.0	701.0	2731.0	849.0	948.0	1911.0	3874.0	404.0	2164.0	1376.0	2756.0	21704.0	4177.0
STK11_E3_STA101677	23.0	16.0	19.0	37.0	26.0	1.0	44.0	23.0	59.0	12.0	58.0	34.0	23.0	70.0	29.0	1.0	2.0	19.0	24.0	0.0	54.0	15.0	20.0	54.0	22.0	0.0	14.0	8.0	47.0	2.0	36.0
STK11_E4_STA101079	1007.0	1088.0	1512.0	2066.0	2595.0	152.0	2784.0	1448.0	5679.0	464.0	2876.0	822.0	2577.0	4968.0	2162.0	218.0	1168.0	1894.0	938.0	758.0	1965.0	826.0	604.0	1467.0	3199.0	540.0	1690.0	1318.0	1652.0	15195.0	2889.0
STK11_E4_STA101080	170.0	92.0	196.0	338.0	286.0	14.0	256.0	194.0	1262.0	93.0	616.0	57.0	369.0	688.0	233.0	10.0	92.0	203.0	190.0	50.0	209.0	58.0	104.0	172.0	360.0	39.0	194.0	185.0	271.0	1295.0	495.0
STK11_E5_STA101671	1649.0	1834.0	2464.0	3306.0	4325.0	219.0	3211.0	2216.0	8911.0	512.0	4632.0	1017.0	4272.0	6355.0	3034.0	272.0	1842.0	2146.0	1935.0	836.0	3200.0	1201.0	1206.0	1929.0	3687.0	583.0	2362.0	2005.0	2767.0	20389.0	4525.0
STK11_E5_STA101082	3001.0	3157.0	4679.0	6246.0	8302.0	314.0	5765.0	4588.0	20530.0	1358.0	10316.0	1866.0	8488.0	13587.0	6078.0	502.0	3880.0	4464.0	3621.0	1922.0	6600.0	2219.0	2546.0	4702.0	8227.0	961.0	4713.0	3625.0	5795.0	49497.0	10263.0
STK11_E5_STA101083	2312.0	2405.0	3663.0	4453.0	6154.0	208.0	4928.0	3561.0	16227.0	1163.0	8437.0	1417.0	6404.0	10433.0	4762.0	364.0	3002.0	3349.0	2941.0	1408.0	5211.0	1638.0	1812.0	3767.0	6894.0	771.0	3793.0	2918.0	4324.0	38050.0	8412.0
STK11_E6_STA101084	1644.0	1576.0	1901.0	3662.0	3379.0	276.0	2876.0	2694.0	9952.0	788.0	4644.0	957.0	4875.0	6333.0	3104.0	329.0	1354.0	2859.0	2017.0	907.0	2791.0	1163.0	1280.0	2273.0	4440.0	616.0	2610.0	1444.0	3627.0	24809.0	4905.0
STK11_E6_STA101729	869.0	1054.0	1435.0	1987.0	2555.0	152.0	2673.0	1413.0	5762.0	426.0	2462.0	539.0	2325.0	4071.0	2027.0	104.0	1099.0	1711.0	1008.0	497.0	1538.0	538.0	570.0	1359.0	2610.0	454.0	1624.0	869.0	1771.0	15013.0	2529.0
STK11_E7_STA101675	1008.0	756.0	1055.0	1358.0	1703.0	158.0	4058.0	1823.0	6187.0	361.0	2088.0	491.0	1690.0	3211.0	2127.0	145.0	890.0	2171.0	743.0	821.0	2095.0	593.0	996.0	1621.0	3245.0	401.0	1025.0	794.0	2169.0	16884.0	3202.0
STK11_E8_STA101087	853.0	1524.0	1690.0	2374.0	4313.0	292.0	2646.0	1524.0	5788.0	465.0	2669.0	1039.0	3229.0	5470.0	2420.0	192.0	1661.0	2269.0	1573.0	1027.0	2134.0	953.0	810.0	1629.0	2957.0	503.0	1577.0	1095.0	2321.0	21489.0	2427.0
STK11_E8_STA101088	2470.0	2424.0	3814.0	4810.0	5502.0	272.0	6081.0	3224.0	14727.0	928.0	7302.0	1846.0	5961.0	11064.0	4863.0	401.0	2700.0	4282.0	2340.0	1806.0	4671.0	2018.0	1960.0	3166.0	7214.0	1094.0	4322.0	2756.0	4285.0	35964.0	6682.0
STK11_E8_STA101089	3732.0	4393.0	5402.0	7091.0	10724.0	612.0	9023.0	4911.0	21745.0	1441.0	11346.0	2812.0	8957.0	16975.0	7080.0	552.0	4421.0	5590.0	3895.0	2254.0	6496.0	2333.0	2900.0	5955.0	9747.0	1627.0	6338.0	4187.0	6472.0	54456.0	11639.0
STK11_E8_STA101090	762.0	1275.0	1583.0	2031.0	3591.0	192.0	2262.0	1353.0	4640.0	434.0	2360.0	620.0	2828.0	4999.0	2196.0	223.0	1401.0	2132.0	1310.0	890.0	1956.0	740.0	718.0	1391.0	2598.0	461.0	1395.0	1123.0	2276.0	18993.0	2256.0
STK11_E9_STA101091	248.0	314.0	424.0	512.0	1211.0	104.0	727.0	315.0	1481.0	90.0	493.0	282.0	619.0	1845.0	715.0	95.0	392.0	810.0	497.0	388.0	405.0	192.0	207.0	440.0	713.0	242.0	353.0	239.0	612.0	5619.0	606.0
STK11_E9_STA101092	293.0	374.0	386.0	510.0	798.0	74.0	609.0	415.0	1552.0	202.0	709.0	304.0	757.0	1454.0	568.0	100.0	324.0	590.0	446.0	239.0	538.0	148.0	218.0	291.0	818.0	158.0	357.0	270.0	580.0	5235.0	659.0
STK11_E9_STA103261	34.0	6.0	14.0	10.0	16.0	0.0	12.0	16.0	101.0	16.0	66.0	24.0	12.0	121.0	28.0	0.0	6.0	6.0	12.0	0.0	44.0	12.0	10.0	28.0	50.0	18.0	32.0	30.0	22.0	110.0	62.0
GNA11_E4_STA100091	388.0	472.0	678.0	834.0	1292.0	68.0	1215.0	689.0	2445.0	191.0	1260.0	448.0	1107.0	1799.0	956.0	85.0	566.0	579.0	503.0	268.0	795.0	271.0	370.0	620.0	1116.0	278.0	637.0	471.0	806.0	5970.0	1214.0
GNA11_E4_STA100092	621.0	784.0	1381.0	1599.0	2353.0	119.0	1757.0	990.0	4853.0	379.0	2521.0	1025.0	2397.0	3376.0	1883.0	91.0	865.0	1257.0	926.0	498.0	1530.0	551.0	564.0	1146.0	1890.0	404.0	1146.0	811.0	1622.0	12741.0	2234.0
GNA11_E5_STA100093	2911.0	3024.0	4402.0	5287.0	6640.0	446.0	6079.0	4002.0	17946.0	1088.0	8725.0	3205.0	6324.0	12050.0	6416.0	432.0	2952.0	3425.0	3175.0	1675.0	5002.0	1879.0	2072.0	4414.0	7904.0	1046.0	4558.0	3040.0	5648.0	44385.0	9250.0
MAP2K2_E6_STA100095	481.0	571.0	1106.0	1127.0	1393.0	61.0	769.0	1085.0	3099.0	273.0	1533.0	507.0	1662.0	2279.0	845.0	99.0	660.0	712.0	635.0	291.0	1200.0	450.0	547.0	911.0	1227.0	159.0	741.0	518.0	867.0	8371.0	1342.0
MAP2K2_E6_STA100096	271.0	585.0	840.0	889.0	1725.0	178.0	1164.0	701.0	2657.0	241.0	1239.0	418.0	1502.0	2085.0	1182.0	96.0	589.0	988.0	715.0	385.0	816.0	325.0	392.0	742.0	1044.0	304.0	432.0	448.0	932.0	9672.0	1158.0
MAP2K2_E4_STA100097	1613.0	1576.0	2160.0	2902.0	3818.0	248.0	3277.0	2039.0	8671.0	558.0	4976.0	1378.0	3806.0	6440.0	3236.0	273.0	1615.0	1997.0	1515.0	756.0	2810.0	1449.0	1315.0	1905.0	4024.0	571.0	2193.0	1349.0	1791.0	21985.0	3974.0
MAP2K2_E3_STA100098	2118.0	2224.0	3964.0	4331.0	6764.0	490.0	4816.0	3046.0	10115.0	813.0	6538.0	2505.0	6321.0	7617.0	4745.0	337.0	2876.0	2793.0	2455.0	1424.0	4153.0	1493.0	2325.0	4439.0	6610.0	690.0	3684.0	2303.0	2743.0	31644.0	6031.0
MAP2K2_E3_STA100099	1684.0	1750.0	2734.0	3594.0	4630.0	372.0	4295.0	2598.0	9479.0	753.0	5072.0	2084.0	4146.0	7343.0	3605.0	277.0	2253.0	2143.0	2068.0	1434.0	2867.0	1419.0	1680.0	2954.0	4517.0	847.0	2554.0	2034.0	2130.0	23440.0	4568.0
MAP2K2_E2_STA100100	1527.0	1956.0	2324.0	3278.0	4170.0	282.0	2356.0	2396.0	7323.0	557.0	4185.0	1960.0	4201.0	6554.0	3316.0	272.0	2141.0	1961.0	1843.0	1125.0	2189.0	1044.0	1483.0	2762.0	3668.0	955.0	1796.0	1573.0	1955.0	21127.0	3877.0
MAP2K2_E2_STA100101	2159.0	2403.0	3298.0	3637.0	6318.0	494.0	3847.0	3602.0	12100.0	769.0	7479.0	2145.0	6275.0	8684.0	4553.0	300.0	2761.0	2606.0	2979.0	1549.0	3646.0	1648.0	2438.0	4523.0	5231.0	1021.0	2693.0	2325.0	3316.0	32338.0	6036.0
MAP2K2_E2_STA100102	1622.0	2020.0	2878.0	4024.0	5221.0	356.0	2680.0	2398.0	9347.0	863.0	4955.0	1729.0	5314.0	6617.0	3139.0	381.0	1952.0	2151.0	2389.0	1025.0	3455.0	1458.0	1795.0	3059.0	3811.0	508.0	2218.0	1615.0	2472.0	28249.0	4384.0
JAK3_E24_STA101094	2244.0	2144.0	3577.0	5075.0	5809.0	586.0	5012.0	3475.0	10700.0	970.0	9147.0	1896.0	6149.0	7492.0	4582.0	340.0	2664.0	2613.0	2366.0	1407.0	4330.0	1484.0	2067.0	3767.0	4908.0	1095.0	2660.0	2240.0	3259.0	28647.0	5812.0
JAK3_E24_STA101095	1033.0	993.0	1565.0	2224.0	3362.0	246.0	1687.0	1473.0	4807.0	380.0	2936.0	952.0	3311.0	2814.0	1686.0	184.0	1238.0	1149.0	1139.0	680.0	1855.0	699.0	1021.0	1767.0	1967.0	380.0	1004.0	702.0	2078.0	15210.0	1977.0
JAK3_E23_STA101777	2610.0	3284.0	4716.0	6144.0	8839.0	995.0	4632.0	3900.0	12623.0	916.0	10192.0	2499.0	8919.0	10482.0	3953.0	455.0	3434.0	3628.0	3185.0	1539.0	7022.0	2072.0	2546.0	4735.0	6207.0	1154.0	3141.0	2373.0	4440.0	41947.0	6360.0
JAK3_E22_STA101098	1193.0	1690.0	1719.0	2598.0	4677.0	575.0	2446.0	1750.0	5970.0	635.0	3829.0	1568.0	3373.0	5364.0	2151.0	215.0	1395.0	2121.0	1204.0	1176.0	2545.0	1002.0	1101.0	2088.0	2858.0	415.0	1352.0	1093.0	2319.0	17113.0	2849.0
JAK3_E22_STA101099	396.0	226.0	401.0	714.0	805.0	67.0	585.0	649.0	2500.0	117.0	1452.0	268.0	826.0	1417.0	630.0	30.0	294.0	462.0	336.0	216.0	842.0	287.0	285.0	453.0	1102.0	154.0	533.0	405.0	640.0	3990.0	1002.0
JAK3_E21_STA101101	531.0	384.0	766.0	1042.0	1451.0	90.0	715.0	515.0	2368.0	119.0	1785.0	306.0	1066.0	2158.0	780.0	88.0	335.0	990.0	456.0	393.0	559.0	258.0	306.0	602.0	802.0	96.0	717.0	296.0	618.0	3551.0	1276.0
JAK3_E21_STA101102	2156.0	1876.0	2801.0	2908.0	4876.0	360.0	3980.0	3030.0	9029.0	893.0	7489.0	2056.0	4724.0	7901.0	3414.0	196.0	1919.0	2324.0	2012.0	1523.0	3602.0	1453.0	1966.0	2793.0	4952.0	1066.0	2530.0	2115.0	3065.0	25435.0	5073.0
JAK3_E20_STA101103	1105.0	1157.0	1822.0	2800.0	3483.0	266.0	2128.0	1544.0	5381.0	432.0	4126.0	1357.0	3294.0	4485.0	1789.0	158.0	1476.0	1508.0	1099.0	702.0	2384.0	878.0	1270.0	1888.0	2424.0	358.0	1229.0	1048.0	1903.0	16527.0	2840.0
JAK3_E20_STA101104	276.0	297.0	434.0	592.0	827.0	80.0	605.0	388.0	1933.0	164.0	1110.0	324.0	960.0	1226.0	624.0	40.0	318.0	438.0	355.0	224.0	730.0	210.0	369.0	400.0	750.0	149.0	354.0	302.0	583.0	4226.0	802.0
JAK3_E19_STA101105	1239.0	1190.0	2171.0	3190.0	2202.0	381.0	2496.0	2243.0	7051.0	457.0	4387.0	984.0	2913.0	3738.0	1569.0	112.0	1273.0	1390.0	1102.0	480.0	2304.0	735.0	1453.0	1909.0	2547.0	428.0	1668.0	1082.0	1753.0	14364.0	3086.0
JAK3_E19_STA101106	3599.0	3258.0	5148.0	7732.0	6695.0	956.0	5921.0	5203.0	16790.0	1505.0	11991.0	3263.0	7959.0	11006.0	5008.0	290.0	3709.0	3375.0	3459.0	1734.0	6846.0	2240.0	3755.0	4500.0	7489.0	1150.0	4363.0	3191.0	4442.0	37932.0	9010.0
JAK3_E19_STA101107	4919.0	4100.0	6571.0	8735.0	10587.0	1334.0	8075.0	6364.0	20670.0	1756.0	15925.0	4977.0	10907.0	16578.0	7421.0	514.0	5202.0	4936.0	4939.0	2484.0	8005.0	3163.0	4903.0	6473.0	10705.0	1618.0	6005.0	4519.0	6249.0	51271.0	12231.0
JAK3_E19_STA101108	3094.0	2407.0	3912.0	5073.0	5930.0	861.0	5165.0	4149.0	13640.0	1367.0	10579.0	2772.0	7556.0	10382.0	4358.0	458.0	3217.0	3119.0	3357.0	1355.0	4988.0	2078.0	3250.0	4567.0	6710.0	837.0	3780.0	3128.0	4268.0	34833.0	7799.0
JAK3_E19_STA101109	2176.0	1419.0	2507.0	3053.0	3155.0	405.0	2862.0	2287.0	9680.0	711.0	7524.0	1880.0	4072.0	6814.0	2355.0	242.0	1994.0	1556.0	2064.0	725.0	3665.0	1187.0	2006.0	2775.0	4999.0	475.0	2533.0	1753.0	2374.0	18222.0	5878.0
JAK3_E18_STA101110	220.0	342.0	388.0	706.0	863.0	165.0	602.0	340.0	1618.0	138.0	849.0	344.0	855.0	1207.0	579.0	50.0	384.0	438.0	406.0	128.0	573.0	252.0	316.0	477.0	580.0	147.0	347.0	292.0	572.0	4773.0	639.0
JAK3_E17_STA101111	326.0	207.0	483.0	642.0	584.0	60.0	487.0	426.0	1744.0	170.0	1062.0	275.0	745.0	895.0	299.0	24.0	310.0	319.0	354.0	142.0	615.0	208.0	302.0	380.0	606.0	67.0	406.0	282.0	354.0	3404.0	835.0
JAK3_E17_STA101112	7863.0	5114.0	10613.0	10883.0	14885.0	1779.0	13340.0	9627.0	34402.0	3000.0	24868.0	6532.0	15752.0	23686.0	11654.0	529.0	7696.0	6397.0	6850.0	3184.0	12484.0	4251.0	6645.0	11529.0	18917.0	2139.0	9208.0	6506.0	10533.0	78966.0	19012.0
JAK3_E16_STA101114	437.0	460.0	814.0	1198.0	1535.0	192.0	1067.0	869.0	2742.0	260.0	2096.0	684.0	1820.0	2088.0	1074.0	93.0	806.0	752.0	608.0	395.0	940.0	418.0	530.0	1024.0	1407.0	210.0	713.0	530.0	804.0	7263.0	1692.0
JAK3_E15_STA101115	1600.0	2056.0	3136.0	3841.0	4972.0	711.0	3954.0	3101.0	8029.0	778.0	5805.0	2250.0	5756.0	8385.0	3199.0	356.0	2556.0	2723.0	2423.0	1170.0	3578.0	1354.0	1663.0	3112.0	4309.0	678.0	2143.0	2100.0	3378.0	25375.0	4680.0
JAK3_E15_STA101116	1316.0	1243.0	1938.0	2900.0	2961.0	394.0	2699.0	1740.0	6579.0	476.0	4796.0	1398.0	3132.0	4771.0	1996.0	120.0	1385.0	1338.0	672.0	693.0	2589.0	985.0	1148.0	2048.0	3123.0	432.0	1040.0	1425.0	1669.0	16030.0	3569.0
JAK3_E14_STA101117	334.0	396.0	774.0	1152.0	982.0	160.0	816.0	1218.0	3712.0	307.0	2345.0	584.0	1829.0	2036.0	985.0	92.0	781.0	598.0	670.0	270.0	1073.0	345.0	656.0	630.0	1470.0	180.0	577.0	384.0	748.0	7021.0	1617.0
JAK3_E14_STA101118	1917.0	1782.0	3040.0	3706.0	4518.0	755.0	3553.0	3114.0	10553.0	761.0	7101.0	2049.0	4444.0	7022.0	3665.0	213.0	2228.0	2060.0	2428.0	909.0	3617.0	1273.0	1930.0	2777.0	5062.0	983.0	2661.0	2420.0	3092.0	20319.0	4986.0
JAK3_E13_STA102058	2357.0	2791.0	4334.0	5283.0	7378.0	779.0	5665.0	3859.0	12163.0	1367.0	9277.0	2794.0	5835.0	9258.0	4693.0	429.0	3094.0	3507.0	2401.0	1424.0	4312.0	1680.0	2314.0	4549.0	6344.0	818.0	3055.0	2265.0	4000.0	32074.0	5969.0
JAK3_E12_STA101121	3283.0	2767.0	4633.0	5615.0	8793.0	742.0	7781.0	4859.0	16483.0	1409.0	11200.0	3167.0	7053.0	10728.0	6273.0	436.0	3775.0	4535.0	3169.0	2094.0	4725.0	1889.0	3362.0	5146.0	8054.0	1508.0	4236.0	3876.0	5061.0	40554.0	8125.0
JAK3_E12_STA101122	627.0	973.0	1006.0	1410.0	2693.0	348.0	1662.0	1026.0	3688.0	340.0	2092.0	1045.0	2232.0	2942.0	1657.0	150.0	947.0	1474.0	959.0	726.0	1522.0	539.0	917.0	1355.0	1692.0	365.0	982.0	818.0	1558.0	12441.0	1906.0
JAK3_E11_STA101123	1902.0	1907.0	3013.0	4209.0	4972.0	1055.0	3957.0	3480.0	10039.0	997.0	7301.0	2217.0	5933.0	8224.0	4081.0	336.0	2707.0	2260.0	2295.0	1627.0	3573.0	1278.0	2278.0	3136.0	5039.0	770.0	2974.0	1930.0	3704.0	28395.0	5750.0
JAK3_E11_STA101124	2444.0	2706.0	4479.0	5668.0	6924.0	1563.0	4771.0	3883.0	10837.0	1187.0	8460.0	2125.0	7517.0	8092.0	4554.0	410.0	3565.0	3488.0	2628.0	1459.0	5078.0	1697.0	2941.0	4660.0	5782.0	712.0	3012.0	2101.0	3961.0	39076.0	5897.0
JAK3_E10_STA101125	871.0	844.0	1403.0	1934.0	1844.0	146.0	1450.0	1386.0	4603.0	434.0	3369.0	755.0	2401.0	2944.0	1500.0	92.0	1003.0	980.0	832.0	317.0	1839.0	540.0	845.0	1154.0	2111.0	284.0	1172.0	924.0	1320.0	10035.0	2311.0
JAK3_E10_STA101126	1510.0	1201.0	2333.0	3417.0	2867.0	348.0	3012.0	2647.0	8763.0	646.0	5817.0	1068.0	3314.0	5080.0	2462.0	224.0	1653.0	1655.0	1584.0	711.0	3022.0	1033.0	1442.0	2182.0	3691.0	481.0	2022.0	1431.0	1953.0	16108.0	3753.0
JAK3_E9_STA101127	3078.0	3196.0	4572.0	5530.0	7506.0	1150.0	6296.0	4286.0	14597.0	1361.0	10227.0	3483.0	7690.0	10718.0	5352.0	464.0	3334.0	3792.0	3208.0	2514.0	5201.0	1988.0	3269.0	4542.0	7118.0	1166.0	3759.0	3066.0	4976.0	37006.0	8044.0
JAK3_E9_STA101128	1619.0	1576.0	2910.0	3574.0	4355.0	571.0	3559.0	2461.0	8564.0	706.0	5617.0	1737.0	4152.0	5891.0	3689.0	296.0	2101.0	2152.0	1858.0	1038.0	3187.0	1107.0	1796.0	2423.0	3941.0	551.0	2556.0	1867.0	2861.0	21675.0	3982.0
